# cluster id x y r_tot_mag  -THE IDs DO NOT MATCH TO THE ONES IN THE GENERAL CATALOGUE
        A119   52001     5886.514     9436.911   22.200
        A119   52180    14000.688     9477.861   21.920
        A119   52333    16601.205     9488.235   21.930
        A119   52979     9729.562     9690.490   20.520
        A119   53433    13123.483     9661.538   22.030
        A119   53829     4315.328     9911.409   19.120
        A119   54550    14738.648     9862.200   20.840
        A119   55151    10768.783     9900.551   22.730
        A119   55405     5369.561     9979.290   21.840
        A119   55843    12793.151    10080.089   21.340
        A119   56158     8254.116    10355.209   20.130
        A119   56379    15724.182    10104.254   22.850
        A119   56435    15055.460    10230.366   20.620
        A119   56657    13351.781    10198.073   21.560
        A119   57278     4014.459    10414.286   21.260
        A119   57360    20941.590    10239.927   22.860
        A119   57787     9221.062    10402.649   20.860
        A119   58424     8393.062    10508.148   20.500
        A119   58428     7344.993    10608.237   20.110
        A119   58787    11802.823    10477.143   22.470
        A119   58845     4050.004    10594.353   20.460
        A119   58848     6434.176    10490.325   22.450
        A119   59705    14158.121    10706.832   20.090
        A119   59749     8685.256    10677.282   21.580
        A119   59998    13402.107    10742.461   21.560
        A119   60038    10378.436    10710.146   21.960
        A119   60085    15261.659    10742.627   21.010
        A119   60110     5935.696    10706.398   23.070
        A119   60850    13774.996    10942.371   20.150
        A119   62138    15364.799    11041.003   22.420
        A119   62195    15736.495    11049.729   22.530
        A119   62314    13488.399    11063.627   22.030
        A119   62821    12416.190    11150.230   22.710
        A119   62868     4941.274    11225.460   20.830
        A119   62921     9001.141    11157.249   22.840
        A119   63190    14815.372    11238.227   21.830
        A119   63466    13385.429    11300.517   21.200
        A119   63886    15213.380    11347.226   22.140
        A119   64130    14377.554    11379.307   21.330
        A119   64771    16418.586    11481.630   21.130
        A119   64979     6625.475    11513.339   21.400
        A119   65070    15673.900    11552.212   20.730
        A119   65384    17852.281    11653.872   20.590
        A119   65988    10063.247    11714.632   19.620
        A119   66025    15742.515    11610.135   22.580
        A119   67095    10080.963    11840.045   21.120
        A119   67134    10770.896    11822.375   21.600
        A119   67371     7802.832    11880.835   20.170
        A119   67463     9735.240    11927.806   20.220
        A119   67855     3707.863    11970.324   20.530
        A119   68362    16011.727    12054.166   20.690
        A119   68463     9159.176    12079.866   20.200
